Timestamp,A_QI,A_QJ,A_QK,A_QR,B_QI,B_QJ,B_QK,B_QR,A_AX,A_AY,A_AZ,B_AX,B_AY,B_AZ,A_GX,A_GY,A_GZ,B_GX,B_GY,B_GZ
32029,-0.10253913700580597,0.018005384132266045,0.9653937816619873,0.23913590610027313,0.0,0.0,0.0,0.0,-3.1015636920928955,0.26953133940696716,7.507815361022949,0.0,0.0,0.0,0.3105470836162567,-0.003906252793967724,-0.13085946440696716,0.0,0.0,0.0
32040,-0.10253913700580597,0.018005384132266045,0.9653937816619873,0.23913590610027313,0.0,0.0,0.0,0.0,-3.1015636920928955,0.26953133940696716,7.507815361022949,0.0,0.0,0.0,0.20898452401161194,-0.16015636920928955,-0.12304696440696716,0.0,0.0,0.0
32052,-0.10253913700580597,0.018005384132266045,0.9653937816619873,0.23913590610027313,0.0,0.0,0.0,0.0,-3.1015636920928955,0.26953133940696716,7.507815361022949,0.0,0.0,0.0,0.06640629470348358,-0.2617189288139343,-0.11523445695638657,0.0,0.0,0.0
32064,-0.10253913700580597,0.018005384132266045,0.9653937816619873,0.23913590610027313,0.0,0.0,0.0,0.0,-2.0703132152557373,0.19140632450580597,8.77344036102295,0.0,0.0,0.0,0.06640629470348358,-0.2617189288139343,-0.11523445695638657,0.0,0.0,0.0
32075,-0.10253913700580597,0.018005384132266045,0.9653937816619873,0.23913590610027313,0.0,0.0,0.0,0.0,-2.0703132152557373,0.19140632450580597,8.77344036102295,0.0,0.0,0.0,-0.17382824420928955,-0.44726595282554626,-0.08984381705522537,0.0,0.0,0.0
32087,-0.10253913700580597,0.018005384132266045,0.9653937816619873,0.23913590610027313,0.0,0.0,0.0,0.0,-1.6835943460464478,-0.34375011920928955,8.92578411102295,0.0,0.0,0.0,-0.17382824420928955,-0.44726595282554626,-0.08984381705522537,0.0,0.0,0.0
32098,-0.10253913700580597,0.018005384132266045,0.9653937816619873,0.23913590610027313,0.0,0.0,0.0,0.0,-1.6835943460464478,-0.34375011920928955,8.92578411102295,0.0,0.0,0.0,0.02929689548909664,-0.3730471432209015,-0.08593755960464478,0.0,0.0,0.0
32109,-0.10253913700580597,0.018005384132266045,0.9653937816619873,0.23913590610027313,0.0,0.0,0.0,0.0,-1.6835943460464478,-0.34375011920928955,8.92578411102295,0.0,0.0,0.0,-0.005859379190951586,-0.45898470282554626,-0.11523445695638657,0.0,0.0,0.0
32120,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.6835943460464478,-0.34375011920928955,8.92578411102295,0.0,0.0,0.0,-0.005859379190951586,-0.45898470282554626,-0.11523445695638657,0.0,0.0,0.0
32131,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.6093755960464478,0.07812502980232239,9.539066314697266,0.0,0.0,0.0,-0.005859379190951586,-0.45898470282554626,-0.11523445695638657,0.0,0.0,0.0
32142,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.3007817268371582,-0.30468761920928955,10.148441314697266,0.0,0.0,0.0,-0.005859379190951586,-0.45898470282554626,-0.11523445695638657,0.0,0.0,0.0
32153,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.3007817268371582,-0.30468761920928955,10.148441314697266,0.0,0.0,0.0,-0.2753908336162567,-0.5722660422325134,-0.12500008940696716,0.0,0.0,0.0
32164,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.3007817268371582,-0.30468761920928955,10.148441314697266,0.0,0.0,0.0,-0.2968752086162567,-0.3906252682209015,-0.08984381705522537,0.0,0.0,0.0
32176,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.1484378576278687,-0.4609376788139343,10.308597564697266,0.0,0.0,0.0,-0.2968752086162567,-0.3906252682209015,-0.08984381705522537,0.0,0.0,0.0
32187,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.1484378576278687,-0.4609376788139343,10.308597564697266,0.0,0.0,0.0,-0.2929689586162567,-0.17382824420928955,-0.06835942715406418,0.0,0.0,0.0
32197,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.1484378576278687,-0.4609376788139343,10.308597564697266,0.0,0.0,0.0,-0.2578126788139343,-0.2714845836162567,-0.10156257450580597,0.0,0.0,0.0
32209,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.1484378576278687,-0.4609376788139343,10.308597564697266,0.0,0.0,0.0,-0.18945325911045074,-0.3847658932209015,-0.14257822930812836,0.0,0.0,0.0
32221,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.5703130960464478,-0.30468761920928955,9.425785064697266,0.0,0.0,0.0,-0.18945325911045074,-0.3847658932209015,-0.14257822930812836,0.0,0.0,0.0
32231,-0.08898932486772537,0.017089856788516045,0.9652717113494873,0.24499529600143433,0.0,0.0,0.0,0.0,-1.5312505960464478,-0.42187514901161194,9.765628814697266,0.0,0.0,0.0,-0.18945325911045074,-0.3847658932209015,-0.14257822930812836,0.0,0.0,0.0
